time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
19/2/2019 15:00,19/2/2019 15:00,0.083,0.024,0.079,8.317
19/2/2019 16:00,19/2/2019 16:00,0.016,0.005,0.024,7.197
19/2/2019 17:00,19/2/2019 17:00,0,0,0,6.197
19/2/2019 18:00,19/2/2019 18:00,0,0,0,5.776
19/2/2019 19:00,19/2/2019 19:00,0,0,0,5.346
19/2/2019 20:00,19/2/2019 20:00,0,0,0,5.143
19/2/2019 21:00,19/2/2019 21:00,0,0,0,4.972
19/2/2019 22:00,19/2/2019 22:00,0,0,0,4.857
19/2/2019 23:00,19/2/2019 23:00,0,0,0,4.847
20/2/2019 00:00,20/2/2019 00:00,0,0,0,4.849
20/2/2019 01:00,20/2/2019 01:00,0,0,0,4.864
20/2/2019 02:00,20/2/2019 02:00,0,0,0,4.831
20/2/2019 03:00,20/2/2019 03:00,0,0,0,4.75
20/2/2019 04:00,20/2/2019 04:00,0,0,0,4.711
20/2/2019 05:00,20/2/2019 05:00,0,0,0,4.701
20/2/2019 06:00,20/2/2019 06:00,0,0,0,4.737
20/2/2019 07:00,20/2/2019 07:00,0.02,0.012,0.021,4.992
20/2/2019 08:00,20/2/2019 08:00,0.15,0.093,0.079,6.249
20/2/2019 09:00,20/2/2019 09:00,0.389,0.342,0.094,7.972
20/2/2019 10:00,20/2/2019 10:00,0.515,0.495,0.098,9.485
20/2/2019 11:00,20/2/2019 11:00,0.584,0.588,0.098,10.35
20/2/2019 12:00,20/2/2019 12:00,0.593,0.604,0.096,10.831
20/2/2019 13:00,20/2/2019 13:00,0.532,0.524,0.096,10.954
20/2/2019 14:00,20/2/2019 14:00,0.379,0.33,0.101,10.615
20/2/2019 15:00,20/2/2019 15:00,0.168,0.108,0.087,9.86
20/2/2019 16:00,20/2/2019 16:00,0.026,0.011,0.029,8.733
20/2/2019 17:00,20/2/2019 17:00,0,0,0,7.481
20/2/2019 18:00,20/2/2019 18:00,0,0,0,6.531
20/2/2019 19:00,20/2/2019 19:00,0,0,0,6.145
20/2/2019 20:00,20/2/2019 20:00,0,0,0,6.051
20/2/2019 21:00,20/2/2019 21:00,0,0,0,5.949
20/2/2019 22:00,20/2/2019 22:00,0,0,0,5.899
20/2/2019 23:00,20/2/2019 23:00,0,0,0,5.987
21/2/2019 00:00,21/2/2019 00:00,0,0,0,5.868
21/2/2019 01:00,21/2/2019 01:00,0,0,0,5.981
21/2/2019 02:00,21/2/2019 02:00,0,0,0,6.122
21/2/2019 03:00,21/2/2019 03:00,0,0,0,6.241
21/2/2019 04:00,21/2/2019 04:00,0,0,0,6.345
21/2/2019 05:00,21/2/2019 05:00,0,0,0,6.4
21/2/2019 06:00,21/2/2019 06:00,0,0,0,6.389
21/2/2019 07:00,21/2/2019 07:00,0.012,0.006,0.018,6.532
21/2/2019 08:00,21/2/2019 08:00,0.064,0.018,0.064,7.184
21/2/2019 09:00,21/2/2019 09:00,0.175,0.08,0.12,8.356
21/2/2019 10:00,21/2/2019 10:00,0.527,0.511,0.1,10.393
21/2/2019 11:00,21/2/2019 11:00,0.609,0.636,0.09,11.991
21/2/2019 12:00,21/2/2019 12:00,0.608,0.638,0.09,12.92
21/2/2019 13:00,21/2/2019 13:00,0.554,0.57,0.087,13.355
21/2/2019 14:00,21/2/2019 14:00,0.446,0.438,0.08,13.254
21/2/2019 15:00,21/2/2019 15:00,0.28,0.252,0.068,12.599
21/2/2019 16:00,21/2/2019 16:00,0.079,0.063,0.037,10.214
21/2/2019 17:00,21/2/2019 17:00,0,0,0,7.59
21/2/2019 18:00,21/2/2019 18:00,0,0,0,6.91
21/2/2019 19:00,21/2/2019 19:00,0,0,0,6.429
21/2/2019 20:00,21/2/2019 20:00,0,0,0,6.036
21/2/2019 21:00,21/2/2019 21:00,0,0,0,5.727
21/2/2019 22:00,21/2/2019 22:00,0,0,0,5.804
21/2/2019 23:00,21/2/2019 23:00,0,0,0,5.837
22/2/2019 00:00,22/2/2019 00:00,0,0,0,5.672
22/2/2019 01:00,22/2/2019 01:00,0,0,0,5.142
22/2/2019 02:00,22/2/2019 02:00,0,0,0,4.881
22/2/2019 03:00,22/2/2019 03:00,0,0,0,4.836
22/2/2019 04:00,22/2/2019 04:00,0,0,0,4.696
22/2/2019 05:00,22/2/2019 05:00,0,0,0,4.583
22/2/2019 06:00,22/2/2019 06:00,0,0,0,4.471
22/2/2019 07:00,22/2/2019 07:00,0.017,0.008,0.021,4.515
22/2/2019 08:00,22/2/2019 08:00,0.085,0.031,0.073,5.143
22/2/2019 09:00,22/2/2019 09:00,0.251,0.157,0.124,6.566
22/2/2019 10:00,22/2/2019 10:00,0.501,0.463,0.108,8.367
22/2/2019 11:00,22/2/2019 11:00,0.602,0.613,0.095,10.07
22/2/2019 12:00,22/2/2019 12:00,0.625,0.659,0.087,11.345
22/2/2019 13:00,22/2/2019 13:00,0.57,0.588,0.084,11.957
22/2/2019 14:00,22/2/2019 14:00,0.454,0.445,0.079,12.14
22/2/2019 15:00,22/2/2019 15:00,0.286,0.258,0.068,11.647
22/2/2019 16:00,22/2/2019 16:00,0.083,0.065,0.038,9.361
22/2/2019 17:00,22/2/2019 17:00,0,0,0.001,6.866
22/2/2019 18:00,22/2/2019 18:00,0,0,0,6.339
22/2/2019 19:00,22/2/2019 19:00,0,0,0,6.015
22/2/2019 20:00,22/2/2019 20:00,0,0,0,5.718
22/2/2019 21:00,22/2/2019 21:00,0,0,0,5.322
22/2/2019 22:00,22/2/2019 22:00,0,0,0,5.35
22/2/2019 23:00,22/2/2019 23:00,0,0,0,5.508
23/2/2019 00:00,23/2/2019 00:00,0,0,0,5.661
23/2/2019 01:00,23/2/2019 01:00,0,0,0,5.793
23/2/2019 02:00,23/2/2019 02:00,0,0,0,5.77
23/2/2019 03:00,23/2/2019 03:00,0,0,0,5.714
23/2/2019 04:00,23/2/2019 04:00,0,0,0,5.573
23/2/2019 05:00,23/2/2019 05:00,0,0,0,5.413
23/2/2019 06:00,23/2/2019 06:00,0,0,0,5.257
23/2/2019 07:00,23/2/2019 07:00,0.009,0.003,0.017,5.223
23/2/2019 08:00,23/2/2019 08:00,0.049,0.009,0.057,5.628
23/2/2019 09:00,23/2/2019 09:00,0.108,0.024,0.105,6.625
23/2/2019 10:00,23/2/2019 10:00,0.232,0.104,0.158,8.51
23/2/2019 11:00,23/2/2019 11:00,0.61,0.619,0.105,11.079
23/2/2019 12:00,23/2/2019 12:00,0.61,0.634,0.096,12.726
23/2/2019 13:00,23/2/2019 13:00,0.554,0.564,0.094,13.625
23/2/2019 14:00,23/2/2019 14:00,0.444,0.43,0.087,13.729
23/2/2019 15:00,23/2/2019 15:00,0.278,0.245,0.074,13.147
23/2/2019 16:00,23/2/2019 16:00,0.081,0.061,0.042,10.667
23/2/2019 17:00,23/2/2019 17:00,0,0,0.001,7.938
23/2/2019 18:00,23/2/2019 18:00,0,0,0,7.073
23/2/2019 19:00,23/2/2019 19:00,0,0,0,6.487
23/2/2019 20:00,23/2/2019 20:00,0,0,0,6.108
23/2/2019 21:00,23/2/2019 21:00,0,0,0,5.9
23/2/2019 22:00,23/2/2019 22:00,0,0,0,5.659
23/2/2019 23:00,23/2/2019 23:00,0,0,0,5.402
24/2/2019 00:00,24/2/2019 00:00,0,0,0,5.24
24/2/2019 01:00,24/2/2019 01:00,0,0,0,5.133
24/2/2019 02:00,24/2/2019 02:00,0,0,0,4.969
24/2/2019 03:00,24/2/2019 03:00,0,0,0,4.866
24/2/2019 04:00,24/2/2019 04:00,0,0,0,4.625
24/2/2019 05:00,24/2/2019 05:00,0,0,0,4.505
24/2/2019 06:00,24/2/2019 06:00,0,0,0,4.42
24/2/2019 07:00,24/2/2019 07:00,0.011,0.004,0.018,4.328
24/2/2019 08:00,24/2/2019 08:00,0.064,0.016,0.066,4.666
24/2/2019 09:00,24/2/2019 09:00,0.192,0.09,0.126,5.869
24/2/2019 10:00,24/2/2019 10:00,0.555,0.543,0.097,8.316
24/2/2019 11:00,24/2/2019 11:00,0.657,0.707,0.079,10.556
24/2/2019 12:00,24/2/2019 12:00,0.653,0.711,0.079,12.445
24/2/2019 13:00,24/2/2019 13:00,0.6,0.643,0.076,13.263
24/2/2019 14:00,24/2/2019 14:00,0.49,0.504,0.071,13.449
24/2/2019 15:00,24/2/2019 15:00,0.316,0.298,0.064,12.813
24/2/2019 16:00,24/2/2019 16:00,0.105,0.087,0.04,10.06
24/2/2019 17:00,24/2/2019 17:00,0,0.001,0.001,7.314
24/2/2019 18:00,24/2/2019 18:00,0,0,0,6.102
24/2/2019 19:00,24/2/2019 19:00,0,0,0,5.141
24/2/2019 20:00,24/2/2019 20:00,0,0,0,4.213
24/2/2019 21:00,24/2/2019 21:00,0,0,0,3.302
24/2/2019 22:00,24/2/2019 22:00,0,0,0,2.467
24/2/2019 23:00,24/2/2019 23:00,0,0,0,1.773
25/2/2019 00:00,25/2/2019 00:00,0,0,0,1.2
25/2/2019 01:00,25/2/2019 01:00,0,0,0,0.859
25/2/2019 02:00,25/2/2019 02:00,0,0,0,0.852
25/2/2019 03:00,25/2/2019 03:00,0,0,0,0.872
25/2/2019 04:00,25/2/2019 04:00,0,0,0,0.63
25/2/2019 05:00,25/2/2019 05:00,0,0,0,0.293
25/2/2019 06:00,25/2/2019 06:00,0,0,0,0.014
25/2/2019 07:00,25/2/2019 07:00,0.114,0.099,0.033,1.113
25/2/2019 08:00,25/2/2019 08:00,0.336,0.315,0.054,4.541
25/2/2019 09:00,25/2/2019 09:00,0.511,0.518,0.061,6.628
25/2/2019 10:00,25/2/2019 10:00,0.621,0.665,0.065,9.1
25/2/2019 11:00,25/2/2019 11:00,0.669,0.741,0.068,11.814
25/2/2019 12:00,25/2/2019 12:00,0.661,0.738,0.069,13.896
25/2/2019 13:00,25/2/2019 13:00,0.605,0.663,0.068,14.527
25/2/2019 14:00,25/2/2019 14:00,0.495,0.52,0.064,14.503
25/2/2019 15:00,25/2/2019 15:00,0.329,0.321,0.057,13.597
25/2/2019 16:00,25/2/2019 16:00,0.118,0.103,0.038,10.726
25/2/2019 17:00,25/2/2019 17:00,0,0.001,0.002,8.116
25/2/2019 18:00,25/2/2019 18:00,0,0,0,6.973
25/2/2019 19:00,25/2/2019 19:00,0,0,0,6.065
25/2/2019 20:00,25/2/2019 20:00,0,0,0,5.249
25/2/2019 21:00,25/2/2019 21:00,0,0,0,4.499
25/2/2019 22:00,25/2/2019 22:00,0,0,0,3.817
25/2/2019 23:00,25/2/2019 23:00,0,0,0,3.243
26/2/2019 00:00,26/2/2019 00:00,0,0,0,2.769
26/2/2019 01:00,26/2/2019 01:00,0,0,0,2.472
26/2/2019 02:00,26/2/2019 02:00,0,0,0,2.587
26/2/2019 03:00,26/2/2019 03:00,0,0,0,3.038
26/2/2019 04:00,26/2/2019 04:00,0,0,0,3.369
26/2/2019 05:00,26/2/2019 05:00,0,0,0,3.35
26/2/2019 06:00,26/2/2019 06:00,0,0,0.001,2.889
26/2/2019 07:00,26/2/2019 07:00,0.13,0.117,0.033,3.14
26/2/2019 08:00,26/2/2019 08:00,0.344,0.328,0.053,6.179
26/2/2019 09:00,26/2/2019 09:00,0.506,0.516,0.062,8.232
26/2/2019 10:00,26/2/2019 10:00,0.615,0.66,0.067,10.426
26/2/2019 11:00,26/2/2019 11:00,0.663,0.736,0.07,12.901
26/2/2019 12:00,26/2/2019 12:00,0.654,0.732,0.071,14.979
26/2/2019 13:00,26/2/2019 13:00,0.601,0.661,0.069,15.496
26/2/2019 14:00,26/2/2019 14:00,0.495,0.522,0.065,15.343
26/2/2019 15:00,26/2/2019 15:00,0.326,0.317,0.059,14.353
26/2/2019 16:00,26/2/2019 16:00,0.117,0.101,0.04,11.492
26/2/2019 17:00,26/2/2019 17:00,0,0.002,0.002,8.753
26/2/2019 18:00,26/2/2019 18:00,0,0,0,7.407
26/2/2019 19:00,26/2/2019 19:00,0,0,0,6.451
26/2/2019 20:00,26/2/2019 20:00,0,0,0,5.664
26/2/2019 21:00,26/2/2019 21:00,0,0,0,4.936
26/2/2019 22:00,26/2/2019 22:00,0,0,0,4.231
26/2/2019 23:00,26/2/2019 23:00,0,0,0,3.56
27/2/2019 00:00,27/2/2019 00:00,0,0,0,2.947
27/2/2019 01:00,27/2/2019 01:00,0,0,0,2.503
27/2/2019 02:00,27/2/2019 02:00,0,0,0,2.341
27/2/2019 03:00,27/2/2019 03:00,0,0,0,2.54
27/2/2019 04:00,27/2/2019 04:00,0,0,0,2.89
27/2/2019 05:00,27/2/2019 05:00,0,0,0,3.425
27/2/2019 06:00,27/2/2019 06:00,0,0,0,3.929
27/2/2019 07:00,27/2/2019 07:00,0.009,0.002,0.017,4.064
27/2/2019 08:00,27/2/2019 08:00,0.055,0.01,0.062,4.536
27/2/2019 09:00,27/2/2019 09:00,0.169,0.063,0.129,5.696
27/2/2019 10:00,27/2/2019 10:00,0.484,0.423,0.127,8.03
27/2/2019 11:00,27/2/2019 11:00,0.655,0.698,0.087,10.941
27/2/2019 12:00,27/2/2019 12:00,0.651,0.704,0.085,12.945
27/2/2019 13:00,27/2/2019 13:00,0.595,0.633,0.083,14.278
27/2/2019 14:00,27/2/2019 14:00,0.485,0.494,0.078,14.507
27/2/2019 15:00,27/2/2019 15:00,0.322,0.302,0.069,13.86
27/2/2019 16:00,27/2/2019 16:00,0.116,0.094,0.046,11.203
27/2/2019 17:00,27/2/2019 17:00,0,0.002,0.003,8.394
27/2/2019 18:00,27/2/2019 18:00,0,0,0,7.24
27/2/2019 19:00,27/2/2019 19:00,0,0,0,6.383
27/2/2019 20:00,27/2/2019 20:00,0,0,0,5.635
27/2/2019 21:00,27/2/2019 21:00,0,0,0,4.911
27/2/2019 22:00,27/2/2019 22:00,0,0,0,4.199
27/2/2019 23:00,27/2/2019 23:00,0,0,0,3.622
28/2/2019 00:00,28/2/2019 00:00,0,0,0,3.742
28/2/2019 01:00,28/2/2019 01:00,0,0,0,4.553
28/2/2019 02:00,28/2/2019 02:00,0,0,0,5.193
28/2/2019 03:00,28/2/2019 03:00,0,0,0,5.029
28/2/2019 04:00,28/2/2019 04:00,0,0,0,4.93
28/2/2019 05:00,28/2/2019 05:00,0,0,0,4.919
28/2/2019 06:00,28/2/2019 06:00,0,0,0,4.871
28/2/2019 07:00,28/2/2019 07:00,0.008,0.001,0.017,5.066
28/2/2019 08:00,28/2/2019 08:00,0.031,0.002,0.044,5.901
28/2/2019 09:00,28/2/2019 09:00,0.052,0.003,0.066,7.055
28/2/2019 10:00,28/2/2019 10:00,0.077,0.005,0.091,8.074
28/2/2019 11:00,28/2/2019 11:00,0.101,0.008,0.115,8.939
28/2/2019 12:00,28/2/2019 12:00,0.121,0.012,0.132,9.555
28/2/2019 13:00,28/2/2019 13:00,0.155,0.026,0.155,10.019
28/2/2019 14:00,28/2/2019 14:00,0.197,0.065,0.162,10.352
28/2/2019 15:00,28/2/2019 15:00,0.117,0.033,0.107,10.126
28/2/2019 16:00,28/2/2019 16:00,0.042,0.011,0.048,9.202
28/2/2019 17:00,28/2/2019 17:00,0,0,0.003,7.67
28/2/2019 18:00,28/2/2019 18:00,0,0,0,7.354
28/2/2019 19:00,28/2/2019 19:00,0,0,0,7.155
28/2/2019 20:00,28/2/2019 20:00,0,0,0,6.985
28/2/2019 21:00,28/2/2019 21:00,0,0,0,6.807
28/2/2019 22:00,28/2/2019 22:00,0,0,0,6.626
28/2/2019 23:00,28/2/2019 23:00,0,0,0,6.432
1/3/2019 00:00,1/3/2019 00:00,0,0,0,6.249
1/3/2019 01:00,1/3/2019 01:00,0,0,0,6.136
1/3/2019 02:00,1/3/2019 02:00,0,0,0,6.02
1/3/2019 03:00,1/3/2019 03:00,0,0,0,5.829
1/3/2019 04:00,1/3/2019 04:00,0,0,0,5.603
1/3/2019 05:00,1/3/2019 05:00,0,0,0,5.308
1/3/2019 06:00,1/3/2019 06:00,0,0,0.001,4.947
1/3/2019 07:00,1/3/2019 07:00,0.02,0.004,0.029,5.277
1/3/2019 08:00,1/3/2019 08:00,0.074,0.012,0.081,6.105
1/3/2019 09:00,1/3/2019 09:00,0.105,0.014,0.112,7.053
1/3/2019 10:00,1/3/2019 10:00,0.124,0.014,0.132,7.95
1/3/2019 11:00,1/3/2019 11:00,0.123,0.012,0.134,8.536
1/3/2019 12:00,1/3/2019 12:00,0.132,0.014,0.142,9.029
1/3/2019 13:00,1/3/2019 13:00,0.131,0.015,0.139,9.401
1/3/2019 14:00,1/3/2019 14:00,0.104,0.012,0.114,9.515
1/3/2019 15:00,1/3/2019 15:00,0.051,0.005,0.065,9.27
1/3/2019 16:00,1/3/2019 16:00,0.014,0.001,0.025,8.524
1/3/2019 17:00,1/3/2019 17:00,0,0,0.001,7.769
1/3/2019 18:00,1/3/2019 18:00,0,0,0,7.618
1/3/2019 19:00,1/3/2019 19:00,0,0,0,7.004
1/3/2019 20:00,1/3/2019 20:00,0,0,0,6.371
1/3/2019 21:00,1/3/2019 21:00,0,0,0,5.995
1/3/2019 22:00,1/3/2019 22:00,0,0,0,5.663
1/3/2019 23:00,1/3/2019 23:00,0,0,0,5.449
2/3/2019 00:00,2/3/2019 00:00,0,0,0,5.401
2/3/2019 01:00,2/3/2019 01:00,0,0,0,5.434
2/3/2019 02:00,2/3/2019 02:00,0,0,0,5.568
2/3/2019 03:00,2/3/2019 03:00,0,0,0,5.716
2/3/2019 04:00,2/3/2019 04:00,0,0,0,5.953
2/3/2019 05:00,2/3/2019 05:00,0,0,0,6.108
2/3/2019 06:00,2/3/2019 06:00,0,0,0.001,6.186
2/3/2019 07:00,2/3/2019 07:00,0.023,0.005,0.031,6.731
2/3/2019 08:00,2/3/2019 08:00,0.103,0.031,0.092,7.664
2/3/2019 09:00,2/3/2019 09:00,0.245,0.131,0.146,8.826
2/3/2019 10:00,2/3/2019 10:00,0.529,0.491,0.122,10.077
2/3/2019 11:00,2/3/2019 11:00,0.657,0.692,0.097,11.253
2/3/2019 12:00,2/3/2019 12:00,0.64,0.665,0.103,11.874
2/3/2019 13:00,2/3/2019 13:00,0.528,0.488,0.13,11.873
2/3/2019 14:00,2/3/2019 14:00,0.165,0.053,0.139,11.022
2/3/2019 15:00,2/3/2019 15:00,0.105,0.028,0.099,10.395
2/3/2019 16:00,2/3/2019 16:00,0.032,0.007,0.041,9.691
2/3/2019 17:00,2/3/2019 17:00,0,0,0.002,9.101
2/3/2019 18:00,2/3/2019 18:00,0,0,0,9.094
2/3/2019 19:00,2/3/2019 19:00,0,0,0,9.285
2/3/2019 20:00,2/3/2019 20:00,0,0,0,9.469
2/3/2019 21:00,2/3/2019 21:00,0,0,0,9.56
2/3/2019 22:00,2/3/2019 22:00,0,0,0,9.414
2/3/2019 23:00,2/3/2019 23:00,0,0,0,8.832
3/3/2019 00:00,3/3/2019 00:00,0,0,0,7.924
3/3/2019 01:00,3/3/2019 01:00,0,0,0,6.978
3/3/2019 02:00,3/3/2019 02:00,0,0,0,6.444
3/3/2019 03:00,3/3/2019 03:00,0,0,0,6.099
3/3/2019 04:00,3/3/2019 04:00,0,0,0,6.191
3/3/2019 05:00,3/3/2019 05:00,0,0,0,6.417
3/3/2019 06:00,3/3/2019 06:00,0,0,0.001,6.569
3/3/2019 07:00,3/3/2019 07:00,0.011,0.001,0.021,6.857
3/3/2019 08:00,3/3/2019 08:00,0.047,0.004,0.061,7.59
3/3/2019 09:00,3/3/2019 09:00,0.096,0.009,0.108,8.689
3/3/2019 10:00,3/3/2019 10:00,0.077,0.004,0.093,9.642
3/3/2019 11:00,3/3/2019 11:00,0.071,0.003,0.088,10.322
3/3/2019 12:00,3/3/2019 12:00,0.057,0.002,0.074,10.58
3/3/2019 13:00,3/3/2019 13:00,0.051,0.002,0.067,10.409
3/3/2019 14:00,3/3/2019 14:00,0.076,0.005,0.092,10.292
3/3/2019 15:00,3/3/2019 15:00,0.059,0.005,0.073,10.125
3/3/2019 16:00,3/3/2019 16:00,0.004,0,0.012,9.732
3/3/2019 17:00,3/3/2019 17:00,0,0,0,9.985
3/3/2019 18:00,3/3/2019 18:00,0,0,0,10.194
3/3/2019 19:00,3/3/2019 19:00,0,0,0,9.671
3/3/2019 20:00,3/3/2019 20:00,0,0,0,8.211
3/3/2019 21:00,3/3/2019 21:00,0,0,0,6.924
3/3/2019 22:00,3/3/2019 22:00,0,0,0,6.272
3/3/2019 23:00,3/3/2019 23:00,0,0,0,5.577
4/3/2019 00:00,4/3/2019 00:00,0,0,0,4.782
4/3/2019 01:00,4/3/2019 01:00,0,0,0,4.063
4/3/2019 02:00,4/3/2019 02:00,0,0,0,3.087
4/3/2019 03:00,4/3/2019 03:00,0,0,0,2.155
4/3/2019 04:00,4/3/2019 04:00,0,0,0,1.644
4/3/2019 05:00,4/3/2019 05:00,0,0,0,1.609
4/3/2019 06:00,4/3/2019 06:00,0,0.001,0.003,1.691
4/3/2019 07:00,4/3/2019 07:00,0.072,0.04,0.05,2.581
4/3/2019 08:00,4/3/2019 08:00,0.282,0.222,0.088,4.285
4/3/2019 09:00,4/3/2019 09:00,0.504,0.483,0.086,6.216
4/3/2019 10:00,4/3/2019 10:00,0.592,0.587,0.099,7.789
4/3/2019 11:00,4/3/2019 11:00,0.561,0.51,0.138,8.525
4/3/2019 12:00,4/3/2019 12:00,0.353,0.201,0.196,8.425
4/3/2019 13:00,4/3/2019 13:00,0.222,0.074,0.176,7.947
4/3/2019 14:00,4/3/2019 14:00,0.167,0.048,0.143,7.529
4/3/2019 15:00,4/3/2019 15:00,0.13,0.044,0.108,7.215
4/3/2019 16:00,4/3/2019 16:00,0.062,0.023,0.057,6.578
4/3/2019 17:00,4/3/2019 17:00,0.001,0.002,0.006,5.551
4/3/2019 18:00,4/3/2019 18:00,0,0,0,4.845
4/3/2019 19:00,4/3/2019 19:00,0,0,0,4.428
4/3/2019 20:00,4/3/2019 20:00,0,0,0,4.094
4/3/2019 21:00,4/3/2019 21:00,0,0,0,3.609
4/3/2019 22:00,4/3/2019 22:00,0,0,0,3.215
4/3/2019 23:00,4/3/2019 23:00,0,0,0,3.054
5/3/2019 00:00,5/3/2019 00:00,0,0,0,2.887
5/3/2019 01:00,5/3/2019 01:00,0,0,0,2.586
5/3/2019 02:00,5/3/2019 02:00,0,0,0,2.504
5/3/2019 03:00,5/3/2019 03:00,0,0,0,2.449
5/3/2019 04:00,5/3/2019 04:00,0,0,0,2.499
5/3/2019 05:00,5/3/2019 05:00,0,0,0,2.709
5/3/2019 06:00,5/3/2019 06:00,0,0,0.001,2.964
5/3/2019 07:00,5/3/2019 07:00,0.012,0.002,0.022,3.345
5/3/2019 08:00,5/3/2019 08:00,0.075,0.013,0.081,4.146
5/3/2019 09:00,5/3/2019 09:00,0.308,0.184,0.158,5.961
5/3/2019 10:00,5/3/2019 10:00,0.478,0.386,0.155,7.937
5/3/2019 11:00,5/3/2019 11:00,0.526,0.44,0.166,9.191
5/3/2019 12:00,5/3/2019 12:00,0.402,0.255,0.201,9.601
5/3/2019 13:00,5/3/2019 13:00,0.325,0.168,0.199,9.716
5/3/2019 14:00,5/3/2019 14:00,0.181,0.052,0.156,9.335
5/3/2019 15:00,5/3/2019 15:00,0.072,0.01,0.082,8.588
5/3/2019 16:00,5/3/2019 16:00,0.022,0.003,0.034,7.639
5/3/2019 17:00,5/3/2019 17:00,0,0,0.002,6.847
5/3/2019 18:00,5/3/2019 18:00,0,0,0,6.654
5/3/2019 19:00,5/3/2019 19:00,0,0,0,6.711
5/3/2019 20:00,5/3/2019 20:00,0,0,0,7.035
5/3/2019 21:00,5/3/2019 21:00,0,0,0,7.292
5/3/2019 22:00,5/3/2019 22:00,0,0,0,7.388
5/3/2019 23:00,5/3/2019 23:00,0,0,0,7.371
6/3/2019 00:00,6/3/2019 00:00,0,0,0,7.297
6/3/2019 01:00,6/3/2019 01:00,0,0,0,6.979
6/3/2019 02:00,6/3/2019 02:00,0,0,0,6.679
6/3/2019 03:00,6/3/2019 03:00,0,0,0,6.775
6/3/2019 04:00,6/3/2019 04:00,0,0,0,7.009
6/3/2019 05:00,6/3/2019 05:00,0,0,0,7.271
6/3/2019 06:00,6/3/2019 06:00,0,0,0.001,7.7
6/3/2019 07:00,6/3/2019 07:00,0.006,0.001,0.014,8.254
6/3/2019 08:00,6/3/2019 08:00,0.04,0.003,0.053,9.118
6/3/2019 09:00,6/3/2019 09:00,0.081,0.007,0.094,9.848
6/3/2019 10:00,6/3/2019 10:00,0.112,0.011,0.124,10.335
6/3/2019 11:00,6/3/2019 11:00,0.167,0.027,0.167,10.861
6/3/2019 12:00,6/3/2019 12:00,0.407,0.249,0.218,11.758
6/3/2019 13:00,6/3/2019 13:00,0.444,0.329,0.184,12.248
6/3/2019 14:00,6/3/2019 14:00,0.233,0.095,0.172,11.976
6/3/2019 15:00,6/3/2019 15:00,0.1,0.02,0.103,11.293
6/3/2019 16:00,6/3/2019 16:00,0.051,0.012,0.058,10.498
6/3/2019 17:00,6/3/2019 17:00,0.001,0.001,0.006,9.635
6/3/2019 18:00,6/3/2019 18:00,0,0,0,9.146
6/3/2019 19:00,6/3/2019 19:00,0,0,0,8.724
6/3/2019 20:00,6/3/2019 20:00,0,0,0,8.119
6/3/2019 21:00,6/3/2019 21:00,0,0,0,7.281
6/3/2019 22:00,6/3/2019 22:00,0,0,0,6.344
6/3/2019 23:00,6/3/2019 23:00,0,0,0,5.482
7/3/2019 00:00,7/3/2019 00:00,0,0,0,4.525
7/3/2019 01:00,7/3/2019 01:00,0,0,0,3.833
7/3/2019 02:00,7/3/2019 02:00,0,0,0,3.427
7/3/2019 03:00,7/3/2019 03:00,0,0,0,3.158
7/3/2019 04:00,7/3/2019 04:00,0,0,0,3.176
7/3/2019 05:00,7/3/2019 05:00,0,0,0,3.145
7/3/2019 06:00,7/3/2019 06:00,0,0,0.003,3.33
7/3/2019 07:00,7/3/2019 07:00,0.037,0.008,0.044,3.942
7/3/2019 08:00,7/3/2019 08:00,0.161,0.068,0.115,5.217
7/3/2019 09:00,7/3/2019 09:00,0.454,0.389,0.121,6.949
7/3/2019 10:00,7/3/2019 10:00,0.543,0.489,0.136,8.233
7/3/2019 11:00,7/3/2019 11:00,0.469,0.342,0.191,8.654
7/3/2019 12:00,7/3/2019 12:00,0.293,0.113,0.215,8.407
7/3/2019 13:00,7/3/2019 13:00,0.174,0.033,0.167,7.833
7/3/2019 14:00,7/3/2019 14:00,0.098,0.011,0.108,7.156
7/3/2019 15:00,7/3/2019 15:00,0.049,0.004,0.062,6.631
7/3/2019 16:00,7/3/2019 16:00,0.016,0.001,0.027,6.433
7/3/2019 17:00,7/3/2019 17:00,0,0,0.004,6.295
7/3/2019 18:00,7/3/2019 18:00,0,0,0,6.092
7/3/2019 19:00,7/3/2019 19:00,0,0,0,5.903
7/3/2019 20:00,7/3/2019 20:00,0,0,0,5.786
7/3/2019 21:00,7/3/2019 21:00,0,0,0,5.403
7/3/2019 22:00,7/3/2019 22:00,0,0,0,4.726
7/3/2019 23:00,7/3/2019 23:00,0,0,0,4.033
8/3/2019 00:00,8/3/2019 00:00,0,0,0,3.699
8/3/2019 01:00,8/3/2019 01:00,0,0,0,3.413
8/3/2019 02:00,8/3/2019 02:00,0,0,0,3.219
8/3/2019 03:00,8/3/2019 03:00,0,0,0,3.05
8/3/2019 04:00,8/3/2019 04:00,0,0,0,2.968
8/3/2019 05:00,8/3/2019 05:00,0,0,0,2.981
8/3/2019 06:00,8/3/2019 06:00,0,0,0.002,3.115
8/3/2019 07:00,8/3/2019 07:00,0.014,0.001,0.024,3.56
8/3/2019 08:00,8/3/2019 08:00,0.058,0.006,0.07,4.328
8/3/2019 09:00,8/3/2019 09:00,0.17,0.04,0.153,5.253
